hashedIpAddress,timestamp,durationInSec,clean_path,source,target,links_coords,normalized_links_coords
7bb2f3516d021342,1353999445,280,"['Brain', 'Psychology', 'Language', 'Communication', 'Telephone']",Brain,Telephone,"[[(915, 421), (197, 563), (1480, 563), (721, 2861)], [(310, 1730)], [(210, 75), (1480, 119)], [(474, 1139)]]","[[(0.48412698412698413, 0.11229661242998133), (0.10423280423280423, 0.15017337956788476), (0.783068783068783, 0.15017337956788476), (0.3814814814814815, 0.7631368364897306)], [(0.164021164021164, 0.35936850851682595)], [(0.1111111111111111, 0.04290617848970252), (0.783068783068783, 0.06807780320366133)], [(0.2507936507936508, 0.7357881136950905)]]"
7c1f99ab3a846d99,1354003153,203,"['Brain', 'Computer_science', 'Internet', 'Advertising', 'Television', 'Telecommunication', 'Telephone']",Brain,Telephone,"[[(583, 2880), (19, 3409)], [(231, 449)], [(948, 3214)], [(351, 459)], [(107, 75)], [(721, 94)]]","[[(0.30846560846560844, 0.7682048546279008), (0.010052910052910053, 0.9093091491064283)], [(0.12222222222222222, 0.13794162826420892)], [(0.5015873015873016, 0.8444561219127693)], [(0.18571428571428572, 0.21064708581918312)], [(0.056613756613756616, 0.020286718961319988)], [(0.3814814814814815, 0.030410870268521514)]]"
5b1028666de68eb7,1354150115,137,"['Brain', 'Computer_science', 'Information', 'Communication', 'Telephone']",Brain,Telephone,"[[(583, 2880), (19, 3409)], [(522, 75)], [(1078, 100)], [(474, 1139)]]","[[(0.30846560846560844, 0.7682048546279008), (0.010052910052910053, 0.9093091491064283)], [(0.2761904761904762, 0.02304147465437788)], [(0.5703703703703704, 0.04730368968779565)], [(0.2507936507936508, 0.7357881136950905)]]"
39e03d9f77180def,1354199075,351,"['Brain', 'Computer_science', 'Internet', 'World_Wide_Web', 'Telephone']",Brain,Telephone,"[[(583, 2880), (19, 3409)], [(231, 449)], [(770, 94), (137, 154), (886, 639), (1575, 1594), (432, 1423)], [(1357, 1770)]]","[[(0.30846560846560844, 0.7682048546279008), (0.010052910052910053, 0.9093091491064283)], [(0.12222222222222222, 0.13794162826420892)], [(0.4074074074074074, 0.02469784550709406), (0.07248677248677249, 0.04046242774566474), (0.4687830687830688, 0.1678928008407777), (0.8333333333333334, 0.418812401471361), (0.22857142857142856, 0.3738833420914346)], [(0.717989417989418, 0.5375037959307623)]]"
5d3f7b351fb72320,1354479873,67,"['Brain', 'Computer_science', 'Information', 'Communication', 'Telephone']",Brain,Telephone,"[[(583, 2880), (19, 3409)], [(522, 75)], [(1078, 100)], [(474, 1139)]]","[[(0.30846560846560844, 0.7682048546279008), (0.010052910052910053, 0.9093091491064283)], [(0.2761904761904762, 0.02304147465437788)], [(0.5703703703703704, 0.04730368968779565)], [(0.2507936507936508, 0.7357881136950905)]]"
7eebff6a092a9db9,1354480486,118,"['Brain', 'Southern_United_States', 'United_States', 'Computer', 'Telephone']",Brain,Telephone,"[[(518, 3514)], [(610, 75), (445, 154), (38, 3519), (572, 5127)], [(1299, 4828)], [(567, 1139)]]","[[(0.2740740740740741, 0.9373166177647373)], [(0.32275132275132273, 0.011977004152028107), (0.23544973544973544, 0.024592781858831046), (0.020105820105820106, 0.5619610348131587), (0.30264550264550266, 0.8187480038326413)], [(0.6873015873015873, 0.6047851684830264)], [(0.3, 0.17166541070082894)]]"
4a42cd0658b5a0f9,1354488158,148,"['Brain', 'Eye', 'Human', 'Communication', 'Telephone']",Brain,Telephone,"[[(624, 759)], [(1597, 271), (1114, 94)], [(651, 138), (631, 3372)], [(474, 1139)]]","[[(0.33015873015873015, 0.20245398773006135)], [(0.8449735449735449, 0.07038961038961039), (0.5894179894179894, 0.024415584415584415)], [(0.34444444444444444, 0.02320887991927346), (0.33386243386243386, 0.5671039354187689)], [(0.2507936507936508, 0.7357881136950905)]]"
4d45c2230e8663bf,1354494718,199,"['Brain', 'Southern_United_States', 'United_States', 'Electronics', 'Telephone']",Brain,Telephone,"[[(518, 3514)], [(610, 75), (445, 154), (38, 3519), (572, 5127)], [(1292, 4562)], [(1284, 249)]]","[[(0.2740740740740741, 0.9373166177647373)], [(0.32275132275132273, 0.011977004152028107), (0.23544973544973544, 0.024592781858831046), (0.020105820105820106, 0.5619610348131587), (0.30264550264550266, 0.8187480038326413)], [(0.6835978835978836, 0.5714643617687586)], [(0.6793650793650794, 0.12369597615499255)]]"
1765d71004c08bda,1354497389,384,"['Brain', 'Computer_science', 'Internet', 'Copper', 'Electricity', 'Alexander_Graham_Bell', 'Telephone']",Brain,Telephone,"[[(583, 2880), (19, 3409)], [(231, 449)], [(773, 154)], [(585, 654)], [(1333, 370)], [(1310, 421)]]","[[(0.30846560846560844, 0.7682048546279008), (0.010052910052910053, 0.9093091491064283)], [(0.12222222222222222, 0.13794162826420892)], [(0.408994708994709, 0.04046242774566474)], [(0.30952380952380953, 0.18890814558058924)], [(0.7052910052910053, 0.2030735455543359)], [(0.6931216931216931, 0.21949947862356622)]]"
5796c7fd3137353d,1354583569,147,"['Brain', 'Eye', 'Human', 'Communication', 'Telephone']",Brain,Telephone,"[[(624, 759)], [(1597, 271), (1114, 94)], [(651, 138), (631, 3372)], [(474, 1139)]]","[[(0.33015873015873015, 0.20245398773006135)], [(0.8449735449735449, 0.07038961038961039), (0.5894179894179894, 0.024415584415584415)], [(0.34444444444444444, 0.02320887991927346), (0.33386243386243386, 0.5671039354187689)], [(0.2507936507936508, 0.7357881136950905)]]"
181ff40636f332b8,1354589509,140,"['Brain', 'Cell_%28biology%29', 'Human', 'Communication', 'Telephone']",Brain,Telephone,"[[], [], [(651, 138), (631, 3372)], [(474, 1139)]]","[[], [], [(0.34444444444444444, 0.02320887991927346), (0.33386243386243386, 0.5671039354187689)], [(0.2507936507936508, 0.7357881136950905)]]"
181ff40636f332b8,1354671168,98,"['Brain', 'Cell_%28biology%29', 'Energy', 'Electron', 'Electricity', 'Electronics', 'Telephone']",Brain,Telephone,"[[], [], [(731, 1110)], [(648, 243)], [(651, 94), (369, 655)], [(1284, 249)]]","[[], [], [(0.38677248677248677, 0.18060527172144483)], [(0.34285714285714286, 0.11494796594134342)], [(0.34444444444444444, 0.05159165751920966), (0.19523809523809524, 0.35949506037321627)], [(0.6793650793650794, 0.12369597615499255)]]"
2d07da9830f43005,1354724830,250,"['Brain', 'Computer_science', 'Information', 'Communication', 'Telephone']",Brain,Telephone,"[[(583, 2880), (19, 3409)], [(522, 75)], [(1078, 100)], [(474, 1139)]]","[[(0.30846560846560844, 0.7682048546279008), (0.010052910052910053, 0.9093091491064283)], [(0.2761904761904762, 0.02304147465437788)], [(0.5703703703703704, 0.04730368968779565)], [(0.2507936507936508, 0.7357881136950905)]]"
381b492f0c1718b9,1354751280,519,"['Brain', 'Cerebellum', 'Language', 'Communication', 'Telephone']",Brain,Telephone,"[[(1547, 1354), (1332, 1160), (928, 2317)], [(541, 196)], [(210, 75), (1480, 119)], [(474, 1139)]]","[[(0.8185185185185185, 0.3611629767938117), (0.7047619047619048, 0.3094158442251267), (0.491005291005291, 0.618031475060016)], [(0.28624338624338624, 0.05182443151771549)], [(0.1111111111111111, 0.04290617848970252), (0.783068783068783, 0.06807780320366133)], [(0.2507936507936508, 0.7357881136950905)]]"
181ff40636f332b8,1354756848,106,"['Brain', 'Animal', 'Organism', 'Cell_%28biology%29', 'Human', 'Communication', 'Linguistics', 'Language', 'Communication', 'Telephone']",Brain,Telephone,"[[(33, 75), (854, 1793)], [(190, 75)], [], [], [(651, 138), (631, 3372)], [(38, 381)], [(224, 75)], [(210, 75), (1480, 119)], [(474, 1139)]]","[[(0.01746031746031746, 0.020005334755934915), (0.45185185185185184, 0.4782608695652174)], [(0.10052910052910052, 0.030401297122010538)], [], [], [(0.34444444444444444, 0.02320887991927346), (0.33386243386243386, 0.5671039354187689)], [(0.020105820105820106, 0.24612403100775193)], [(0.11851851851851852, 0.027777777777777776)], [(0.1111111111111111, 0.04290617848970252), (0.783068783068783, 0.06807780320366133)], [(0.2507936507936508, 0.7357881136950905)]]"
2db69bfa4e30d93a,1354804120,141,"['Brain', 'Psychology', '19th_century', 'Telephone']",Brain,Telephone,"[[(915, 421), (197, 563), (1480, 563), (721, 2861)], [(1023, 411)], [(38, 6883)]]","[[(0.48412698412698413, 0.11229661242998133), (0.10423280423280423, 0.15017337956788476), (0.783068783068783, 0.15017337956788476), (0.3814814814814815, 0.7631368364897306)], [(0.5412698412698412, 0.08537598670544246)], [(0.020105820105820106, 0.8864133934320669)]]"
4c59940206bf0906,1354911896,46,"['Brain', 'Animal', 'Human', 'Technology', 'Electronics', 'Telephone']",Brain,Telephone,"[[(33, 75), (854, 1793)], [(1454, 119)], [(570, 221)], [(19, 950)], [(1284, 249)]]","[[(0.01746031746031746, 0.020005334755934915), (0.45185185185185184, 0.4782608695652174)], [(0.7693121693121693, 0.04823672476692339)], [(0.30158730158730157, 0.03716784392869156)], [(0.010052910052910053, 0.2531982942430704)], [(0.6793650793650794, 0.12369597615499255)]]"
58f46229421a3674,1354930748,194,"['Brain', 'Charles_Darwin', '20th_century', 'Telephone']",Brain,Telephone,"[[(642, 582)], [(178, 4306)], [(169, 637)]]","[[(0.3396825396825397, 0.15524139770605494)], [(0.09417989417989418, 0.7582320831132242)], [(0.08941798941798942, 0.23265157048940832)]]"
1f0bf2c605e50904,1354956307,50,"['Brain', 'Computer_science', 'Information', 'Communication', 'Telephone']",Brain,Telephone,"[[(583, 2880), (19, 3409)], [(522, 75)], [(1078, 100)], [(474, 1139)]]","[[(0.30846560846560844, 0.7682048546279008), (0.010052910052910053, 0.9093091491064283)], [(0.2761904761904762, 0.02304147465437788)], [(0.5703703703703704, 0.04730368968779565)], [(0.2507936507936508, 0.7357881136950905)]]"
2460af2d5e1443b3,1354985343,74,"['Brain', 'Computer_science', 'Science', 'Technology', 'Electronics', 'Telephone']",Brain,Telephone,"[[(583, 2880), (19, 3409)], [(788, 360)], [(19, 1889), (233, 2120)], [(19, 950)], [(1284, 249)]]","[[(0.30846560846560844, 0.7682048546279008), (0.010052910052910053, 0.9093091491064283)], [(0.41693121693121693, 0.11059907834101383)], [(0.010052910052910053, 0.6642053445850914), (0.12328042328042328, 0.7454289732770746)], [(0.010052910052910053, 0.2531982942430704)], [(0.6793650793650794, 0.12369597615499255)]]"
1e6f6d6103e162d6,1355089383,67,"['Brain', 'Computer_science', 'Information', 'Communication', 'Telephone']",Brain,Telephone,"[[(583, 2880), (19, 3409)], [(522, 75)], [(1078, 100)], [(474, 1139)]]","[[(0.30846560846560844, 0.7682048546279008), (0.010052910052910053, 0.9093091491064283)], [(0.2761904761904762, 0.02304147465437788)], [(0.5703703703703704, 0.04730368968779565)], [(0.2507936507936508, 0.7357881136950905)]]"
39dfc4a507a247e7,1355122186,241,"['Brain', 'Cell_%28biology%29', 'Microscope', 'Engineering', 'Technology', 'Electronics', 'Telephone']",Brain,Telephone,"[[], [], [(1625, 362)], [(1618, 1654)], [(19, 950)], [(1284, 249)]]","[[], [], [(0.8597883597883598, 0.31233822260569455)], [(0.8560846560846561, 0.8072230356271352)], [(0.010052910052910053, 0.2531982942430704)], [(0.6793650793650794, 0.12369597615499255)]]"
38ce7b06480b0205,1355148835,45,"['Brain', 'Psychology', 'Sociology', 'Human', 'Communication', 'Telephone']",Brain,Telephone,"[[(915, 421), (197, 563), (1480, 563), (721, 2861)], [(581, 100)], [(1597, 138)], [(651, 138), (631, 3372)], [(474, 1139)]]","[[(0.48412698412698413, 0.11229661242998133), (0.10423280423280423, 0.15017337956788476), (0.783068783068783, 0.15017337956788476), (0.3814814814814815, 0.7631368364897306)], [(0.3074074074074074, 0.02077274615704196)], [(0.8449735449735449, 0.07641196013289037)], [(0.34444444444444444, 0.02320887991927346), (0.33386243386243386, 0.5671039354187689)], [(0.2507936507936508, 0.7357881136950905)]]"
3ed874325505bee1,1355194931,155,"['Brain', 'Vertebrate', 'Human', 'Communication', 'Telephone']",Brain,Telephone,"[[(1779, 75), (1009, 740)], [(891, 113)], [(651, 138), (631, 3372)], [(474, 1139)]]","[[(0.9412698412698413, 0.020005334755934915), (0.5338624338624338, 0.19738596959189117)], [(0.4714285714285714, 0.09269893355209188)], [(0.34444444444444444, 0.02320887991927346), (0.33386243386243386, 0.5671039354187689)], [(0.2507936507936508, 0.7357881136950905)]]"
3ff1929f3748b764,1355236980,59,"['Brain', 'Animal', 'Mammal', 'Human', 'Language', 'Communication', 'Telephone']",Brain,Telephone,"[[(33, 75), (854, 1793)], [(1664, 424), (654, 1350), (829, 1955)], [(77, 113)], [(1537, 75), (1601, 2446), (482, 3372)], [(210, 75), (1480, 119)], [(474, 1139)]]","[[(0.01746031746031746, 0.020005334755934915), (0.45185185185185184, 0.4782608695652174)], [(0.8804232804232804, 0.17186866639643292), (0.346031746031746, 0.5472233481961897), (0.43862433862433864, 0.7924604783137413)], [(0.040740740740740744, 0.025917431192660552)], [(0.8132275132275132, 0.012613521695257316), (0.8470899470899471, 0.4113689875546586), (0.25502645502645505, 0.5671039354187689)], [(0.1111111111111111, 0.04290617848970252), (0.783068783068783, 0.06807780320366133)], [(0.2507936507936508, 0.7357881136950905)]]"
654047d37931ba9e,1355378216,125,"['Brain', 'Mind', 'Linguistics', 'Language', 'Communication', 'Telephone']",Brain,Telephone,"[[(387, 642)], [(478, 2091)], [(224, 75)], [(210, 75), (1480, 119)], [(474, 1139)]]","[[(0.20476190476190476, 0.1712456655108029)], [(0.2529100529100529, 0.9591743119266055)], [(0.11851851851851852, 0.027777777777777776)], [(0.1111111111111111, 0.04290617848970252), (0.783068783068783, 0.06807780320366133)], [(0.2507936507936508, 0.7357881136950905)]]"
12eca72811f283fd,1355404832,86,"['Brain', 'Biology', 'Anatomy', 'Human', 'Language', 'Communication', 'Telephone']",Brain,Telephone,"[[(349, 421)], [(1432, 221), (1591, 2005), (171, 2085), (19, 2174), (579, 2362)], [(260, 173)], [(1537, 75), (1601, 2446), (482, 3372)], [(210, 75), (1480, 119)], [(474, 1139)]]","[[(0.18465608465608466, 0.11229661242998133)], [(0.7576719576719577, 0.0734951779181909), (0.8417989417989418, 0.6667775191220485), (0.09047619047619047, 0.6933821084137014), (0.010052910052910053, 0.7229797140006651), (0.30634920634920637, 0.7855004988360492)], [(0.1363398007341374, 0.20163170163170163)], [(0.8132275132275132, 0.012613521695257316), (0.8470899470899471, 0.4113689875546586), (0.25502645502645505, 0.5671039354187689)], [(0.1111111111111111, 0.04290617848970252), (0.783068783068783, 0.06807780320366133)], [(0.2507936507936508, 0.7357881136950905)]]"
32d731b477a35933,1355455694,380,"['Brain', 'Southern_United_States', 'United_States', 'Atlantic_Ocean', 'Ireland', 'United_Kingdom', 'Scotland', 'Edinburgh', 'Alexander_Graham_Bell', 'Telephone']",Brain,Telephone,"[[(518, 3514)], [(610, 75), (445, 154), (38, 3519), (572, 5127)], [(1035, 75), (1024, 455), (973, 7866)], [(1762, 760), (776, 1519)], [(174, 94), (246, 228), (844, 515), (19, 534), (246, 1742)], [(512, 140), (1264, 1199), (1310, 1386), (102, 1893), (54, 4017)], [(1747, 387), (19, 119), (646, 1178), (680, 1863), (882, 2454), (1463, 5049)], [(38, 5451)], [(1310, 421)]]","[[(0.2740740740740741, 0.9373166177647373)], [(0.32275132275132273, 0.011977004152028107), (0.23544973544973544, 0.024592781858831046), (0.020105820105820106, 0.5619610348131587), (0.30264550264550266, 0.8187480038326413)], [(0.5476190476190477, 0.009394964299135663), (0.5417989417989418, 0.056996116748089694), (0.5148148148148148, 0.9853438556933484)], [(0.9322751322751323, 0.23493044822256567), (0.4105820105820106, 0.4695517774343122)], [(0.09206349206349207, 0.015521796565389696), (0.13015873015873017, 0.037648612945838836), (0.44656084656084655, 0.08503963011889036), (0.010052910052910053, 0.0881770145310436), (0.13015873015873017, 0.2876486129458388)], [(0.2708994708994709, 0.02141655193513844), (0.6687830687830688, 0.18341746978736423), (0.6931216931216931, 0.21202386415787058), (0.05396825396825397, 0.2895823772372648), (0.02857142857142857, 0.614502065167508)], [(0.9243386243386243, 0.06923076923076923), (0.010052910052910053, 0.021288014311270125), (0.3417989417989418, 0.2107334525939177), (0.35978835978835977, 0.3332737030411449), (0.4666666666666667, 0.4389982110912343), (0.774074074074074, 0.9032200357781753)], [(0.020105820105820106, 0.8699329715927226)], [(0.6931216931216931, 0.21949947862356622)]]"
5e6a94b17c136f65,1355859917,94,"['Brain', 'Medicine', 'Human', 'Communication', 'Telephone']",Brain,Telephone,"[[(1339, 2861)], [(618, 75)], [(651, 138), (631, 3372)], [(474, 1139)]]","[[(0.7084656084656085, 0.7631368364897306)], [(0.326984126984127, 0.01631498803567544)], [(0.34444444444444444, 0.02320887991927346), (0.33386243386243386, 0.5671039354187689)], [(0.2507936507936508, 0.7357881136950905)]]"
01c4bb394ab36a05,1355874064,270,"['Brain', 'Algorithm', 'Computer', 'Telephone']",Brain,Telephone,"[[(71, 3435)], [(219, 540), (1567, 1157)], [(567, 1139)]]","[[(0.03756613756613757, 0.9162443318218192)], [(0.11587301587301588, 0.11173184357541899), (0.8291005291005291, 0.239395820401407)], [(0.3, 0.17166541070082894)]]"
3c995e1c63ea9e03,1355932264,114,"['Brain', 'Animal', 'Human', 'Society', 'Technology', 'Computer', 'Telephone']",Brain,Telephone,"[[(33, 75), (854, 1793)], [(1454, 119)], [(1056, 157), (957, 2548), (19, 3227), (556, 3870)], [(397, 1007)], [(1093, 825)], [(567, 1139)]]","[[(0.01746031746031746, 0.020005334755934915), (0.45185185185185184, 0.4782608695652174)], [(0.7693121693121693, 0.04823672476692339)], [(0.5587301587301587, 0.026404305415405314), (0.5063492063492063, 0.42852337706020854), (0.010052910052910053, 0.5427177934746048), (0.29417989417989415, 0.6508577194752775)], [(0.21005291005291005, 0.7111581920903954)], [(0.5783068783068783, 0.21988272921108742)], [(0.3, 0.17166541070082894)]]"
69ebff3676c5a5a0,1355946564,54,"['Brain', 'Mammal', 'Human', 'Communication', 'Telephone']",Brain,Telephone,"[[(217, 829)], [(77, 113)], [(651, 138), (631, 3372)], [(474, 1139)]]","[[(0.11481481481481481, 0.22112563350226727)], [(0.040740740740740744, 0.025917431192660552)], [(0.34444444444444444, 0.02320887991927346), (0.33386243386243386, 0.5671039354187689)], [(0.2507936507936508, 0.7357881136950905)]]"
518cf5006abaf37a,1356016354,120,"['Brain', 'Action_potential', 'Capacitance', 'Electric_charge', 'William_Gilbert', 'Electricity', 'Electronics', 'Telephone']",Brain,Telephone,"[[(221, 1996)], [(469, 2398), (286, 2891)], [(1761, 167), (269, 75)], [(181, 463)], [(19, 94), (753, 94)], [(651, 94), (369, 655)], [(1284, 249)]]","[[(0.11693121693121693, 0.5324086423046146)], [(0.24814814814814815, 0.7790773229369721), (0.15132275132275133, 0.9392462638076673)], [(0.9317460317460318, 0.09916864608076009), (0.14232804232804233, 0.04453681710213777)], [(0.09576719576719576, 0.2818015824710895)], [(0.009963293130571578, 0.2191142191142191), (0.39486103828002095, 0.2191142191142191)], [(0.34444444444444444, 0.05159165751920966), (0.19523809523809524, 0.35949506037321627)], [(0.6793650793650794, 0.12369597615499255)]]"
0ddd1dce28a3ab3f,1356224472,357,"['Brain', 'Cell_%28biology%29', 'Genetic_code', 'Evolution', 'History_of_Earth', 'Computer', 'Telephone']",Brain,Telephone,"[[], [], [(1329, 2206)], [(804, 1308), (905, 2633)], [(1012, 4474)], [(567, 1139)]]","[[], [], [(0.7031746031746032, 0.9104416013206769)], [(0.4253968253968254, 0.19743396226415094), (0.47883597883597884, 0.39743396226415095)], [(0.5354497354497354, 0.9207655896274953)], [(0.3, 0.17166541070082894)]]"
6e5a1a6a3bd3a9d7,1356251934,203,"['Brain', 'Mathematics', 'Isaac_Newton', 'Physics', 'Electricity', 'Electronics', 'Telephone']",Brain,Telephone,"[[(19, 3454)], [(1712, 1034), (128, 699), (661, 1013)], [(1710, 528), (653, 75)], [(364, 1032), (606, 2790)], [(651, 94), (369, 655)], [(1284, 249)]]","[[(0.010052910052910053, 0.9213123499599893)], [(0.9058201058201059, 0.2749268811486307), (0.06772486772486773, 0.18585482584419039), (0.34973544973544973, 0.2693432597713374)], [(0.9047619047619048, 0.14890016920473773), (0.3455026455026455, 0.021150592216582064)], [(0.1925925925925926, 0.2555720653789004), (0.32063492063492066, 0.6909361069836553)], [(0.34444444444444444, 0.05159165751920966), (0.19523809523809524, 0.35949506037321627)], [(0.6793650793650794, 0.12369597615499255)]]"
659db8da5558e979,1356315675,165,"['Brain', 'Vertebrate', 'Human', 'Communication', 'Telephone']",Brain,Telephone,"[[(1779, 75), (1009, 740)], [(891, 113)], [(651, 138), (631, 3372)], [(474, 1139)]]","[[(0.9412698412698413, 0.020005334755934915), (0.5338624338624338, 0.19738596959189117)], [(0.4714285714285714, 0.09269893355209188)], [(0.34444444444444444, 0.02320887991927346), (0.33386243386243386, 0.5671039354187689)], [(0.2507936507936508, 0.7357881136950905)]]"
05786cb24102850d,1356318588,123,"['Brain', 'Computer_science', 'Information', 'Communication', 'Telephone']",Brain,Telephone,"[[(583, 2880), (19, 3409)], [(522, 75)], [(1078, 100)], [(474, 1139)]]","[[(0.30846560846560844, 0.7682048546279008), (0.010052910052910053, 0.9093091491064283)], [(0.2761904761904762, 0.02304147465437788)], [(0.5703703703703704, 0.04730368968779565)], [(0.2507936507936508, 0.7357881136950905)]]"
1219ba77767c98fd,1356373501,43,"['Brain', 'Computer_science', 'Information', 'Communication', 'Telephone']",Brain,Telephone,"[[(583, 2880), (19, 3409)], [(522, 75)], [(1078, 100)], [(474, 1139)]]","[[(0.30846560846560844, 0.7682048546279008), (0.010052910052910053, 0.9093091491064283)], [(0.2761904761904762, 0.02304147465437788)], [(0.5703703703703704, 0.04730368968779565)], [(0.2507936507936508, 0.7357881136950905)]]"
16bcf8ef5dcebd00,1356469515,39,"['Brain', 'Computer_science', 'Information', 'Communication', 'Telephone']",Brain,Telephone,"[[(583, 2880), (19, 3409)], [(522, 75)], [(1078, 100)], [(474, 1139)]]","[[(0.30846560846560844, 0.7682048546279008), (0.010052910052910053, 0.9093091491064283)], [(0.2761904761904762, 0.02304147465437788)], [(0.5703703703703704, 0.04730368968779565)], [(0.2507936507936508, 0.7357881136950905)]]"
1f179c061c748269,1356854170,116,"['Brain', 'Computer_science', 'Internet', 'World_Wide_Web', 'Telephone']",Brain,Telephone,"[[(583, 2880), (19, 3409)], [(231, 449)], [(770, 94), (137, 154), (886, 639), (1575, 1594), (432, 1423)], [(1357, 1770)]]","[[(0.30846560846560844, 0.7682048546279008), (0.010052910052910053, 0.9093091491064283)], [(0.12222222222222222, 0.13794162826420892)], [(0.4074074074074074, 0.02469784550709406), (0.07248677248677249, 0.04046242774566474), (0.4687830687830688, 0.1678928008407777), (0.8333333333333334, 0.418812401471361), (0.22857142857142856, 0.3738833420914346)], [(0.717989417989418, 0.5375037959307623)]]"
03ded3ff2ee044ac,1357174509,115,"['Brain', 'Eye', 'Sleep', 'Brain', 'Computer_science', 'Information', 'Communication', 'Telephone']",Brain,Telephone,"[[(624, 759)], [(336, 2907)], [(975, 688)], [(583, 2880), (19, 3409)], [(522, 75)], [(1078, 100)], [(474, 1139)]]","[[(0.33015873015873015, 0.20245398773006135)], [(0.17777777777777778, 0.7550649350649351)], [(0.5158730158730159, 0.3072800357302367)], [(0.30846560846560844, 0.7682048546279008), (0.010052910052910053, 0.9093091491064283)], [(0.2761904761904762, 0.02304147465437788)], [(0.5703703703703704, 0.04730368968779565)], [(0.2507936507936508, 0.7357881136950905)]]"
2839aff14b8bcb84,1357266570,182,"['Brain', 'Charles_Darwin', 'Isaac_Newton', 'Galileo_Galilei', 'Science', 'Technology', 'Electronics', 'Telephone']",Brain,Telephone,"[[(642, 582)], [(617, 227), (635, 3395)], [(1672, 634), (455, 2691)], [(19, 113)], [(19, 1889), (233, 2120)], [(19, 950)], [(1284, 249)]]","[[(0.3396825396825397, 0.15524139770605494)], [(0.32645502645502644, 0.03997182602570875), (0.335978835978836, 0.5978165169924282)], [(0.8846560846560847, 0.1787930062041737), (0.24074074074074073, 0.7588832487309645)], [(0.010052910052910053, 0.028981790202616056)], [(0.010052910052910053, 0.6642053445850914), (0.12328042328042328, 0.7454289732770746)], [(0.010052910052910053, 0.2531982942430704)], [(0.6793650793650794, 0.12369597615499255)]]"
1ea3914e379371c3,1357319758,108,"['Brain', 'Sleep', 'Mammal', 'Human', 'Communication', 'Telephone']",Brain,Telephone,"[[(318, 332)], [(303, 75)], [(77, 113)], [(651, 138), (631, 3372)], [(474, 1139)]]","[[(0.16825396825396827, 0.08855694851960523)], [(0.16031746031746033, 0.033497096918267084)], [(0.040740740740740744, 0.025917431192660552)], [(0.34444444444444444, 0.02320887991927346), (0.33386243386243386, 0.5671039354187689)], [(0.2507936507936508, 0.7357881136950905)]]"
267c51b22f0a7af1,1357374998,179,"['Brain', 'Psychology', 'Advertising', 'Radio', 'Electricity', 'Electronics', 'Telephone']",Brain,Telephone,"[[(915, 421), (197, 563), (1480, 563), (721, 2861)], [(1701, 701)], [(432, 459)], [(444, 670)], [(651, 94), (369, 655)], [(1284, 249)]]","[[(0.48412698412698413, 0.11229661242998133), (0.10423280423280423, 0.15017337956788476), (0.783068783068783, 0.15017337956788476), (0.3814814814814815, 0.7631368364897306)], [(0.9, 0.14561695056086416)], [(0.22857142857142856, 0.21064708581918312)], [(0.23492063492063492, 0.18386388583973656)], [(0.34444444444444444, 0.05159165751920966), (0.19523809523809524, 0.35949506037321627)], [(0.6793650793650794, 0.12369597615499255)]]"
68c1c18457602d77,1357425252,221,"['Brain', 'Charles_Darwin', 'England', 'Finance', 'Mathematics', 'Science', 'Technology', 'Radio', 'Television', 'Telecommunication', 'Telephone']",Brain,Telephone,"[[(642, 582)], [(1671, 406), (1766, 448), (1694, 470), (319, 324)], [(721, 3092)], [(984, 1477)], [(436, 202), (885, 1175), (615, 3309)], [(19, 1889), (233, 2120)], [(1153, 825)], [(351, 145), (975, 860), (852, 1130), (19, 1712)], [(107, 75)], [(721, 94)]]","[[(0.3396825396825397, 0.15524139770605494)], [(0.8841269841269841, 0.07149145976404296), (0.9343915343915344, 0.07888712801549569), (0.8962962962962963, 0.08276104948054235), (0.16878306878306878, 0.05705229793977813)], [(0.3814814814814815, 0.3171282051282051)], [(0.5206349206349207, 0.8066630256690334)], [(0.2306878306878307, 0.05370911991491625), (0.46825396825396826, 0.31241691039617125), (0.3253968253968254, 0.8798191970220686)], [(0.010052910052910053, 0.6642053445850914), (0.12328042328042328, 0.7454289732770746)], [(0.6100529100529101, 0.21988272921108742)], [(0.18571428571428572, 0.03979143798024149), (0.5158730158730159, 0.23600439077936333), (0.4507936507936508, 0.31009879253567507), (0.010052910052910053, 0.4698133918770582)], [(0.056613756613756616, 0.020286718961319988)], [(0.3814814814814815, 0.030410870268521514)]]"
